Physicochemical properties,Base stacking,Protein induced deformability,B-DNA twist,Dinucleotide GC Content,A-philicity,Propeller twist,Duplex stability-free energy,Duplex stability-disrupt energy,DNA denaturation,Bending stiffness,Protein DNA twist,Stabilising energy of Z-DNA,Aida_BA_transition,Breslauer_dG,Breslauer_dH,Breslauer_dS,Electron_interaction,Hartman_trans_free_energy,Helix-Coil_transition,Ivanov_BA_transition,Lisser_BZ_transition,Polar_interaction,SantaLucia_dG,SantaLucia_dH,SantaLucia_dS,Sarai_flexibility,Stability,Stacking_energy,Sugimoto_dG,Sugimoto_dH,Sugimoto_dS,Watson-Crick_interaction,Twist,Tilt,Roll,Shift,Slide,Rise,Stacking energy,Bend,Tip,Inclination,Major Groove Width,Major Groove Depth,Major Groove Size,Major Groove Distance,Minor Groove Width,Minor Groove Depth,Minor Groove Size,Minor Groove Distance,Persistance Length,Melting Temperature,Mobility to bend towards major groove,Mobility to bend towards minor groove,Propeller Twist,Clash Strength,Enthalpy,Free energy,Twist_twist,Tilt_tilt,Roll_roll,Twist_tilt,Twist_roll,Tilt_roll,Shift_shift,Slide_slide,Rise_rise,Shift_slide,Shift_rise,Slide_rise,Twist_shift,Twist_slide,Twist_rise,Tilt_shift,Tilt_slide,Tilt_rise,Roll_shift,Roll_slide,Roll_rise,Slide stiffness,Shift stiffness,Roll stiffness,Rise stiffness,Tilt stiffness,Twist stiffness,Wedge,Direction,Flexibility_slide,Flexibility_shift,Entropy
Clash Strength,0.12436908111012926,0.022089665029671034,-0.46550180154983123,0.3298025239093173,-0.6236831485059589,0.1768459941081876,-0.3537462051152468,0.24756413663425322,0.15105682761188688,0.34819306564666935,-0.5361499731591398,-0.13729634608576094,0.07324767892290977,0.3427012099056413,0.47663677491208495,0.49645323415915416,0.3298025239093173,-0.00588528872315166,0.34346986768765614,-0.6236831485059589,-0.008830860577277767,0.3298025239093173,0.10941181362828149,-0.2968405265219866,-0.40897623977511766,-0.045352720911631485,-0.20902297112384843,-0.1207550037045647,0.33546341963287546,0.0210354862248314,-0.09552677079010383,0.3298025239093173,0.1993057573850126,0.19134183416438674,-0.2273280930178992,0.18858838799674002,0.08051452801277309,-0.2570885453874581,0.2267725639147091,-0.48919607623554573,-0.36241747459180984,0.0,0.30853117979479794,-0.22277764102004946,0.9055903557067996,-0.031044605608708236,-0.10419205147014621,-0.2139421625439007,0.8394625219335285,-0.16061200835473677,0.34819306564666935,-0.17340810502699727,-0.1717179953510433,0.2659925029283954,-0.05703810750840791,1.0,-0.0210354862248314,-0.29465910013581487,0.03702342738787267,0.0546447903926945,0.0678737876693366,-0.4061157431199646,-0.6544418081064952,-0.4372897266799552,0.04146660951275812,0.19935755971981783,-0.30137092075662636,-0.27994754980344494,-0.10180176259468961,0.029584748846501755,-0.2044394016098574,0.023789837240779006,0.09228859577824657,-0.32479539288670023,0.5556505916469962,0.42946057993062414,-0.3815798806360444,-0.5763577240309151,0.059848114286755225,0.08051452801277309,0.18858838799674002,-0.2273280930178992,-0.2570885453874581,0.19134183416438674,0.1993057573850126,0.3009239791093694,-0.11629360656282106,-0.1490908286826524,0.5054393366091153,0.06016400824117628
Enthalpy,0.6391634422454444,-0.4589128865910585,0.08857845497601213,-0.8133829126259977,0.25254155676516077,-0.5427375961792691,0.873626245726446,-0.8113543815472944,-0.6138353410663494,-0.7923930997705467,-0.12621791442186356,0.39937453164562614,-0.46010850293624106,-0.7824191856498138,-0.5377676986888392,-0.3615641662393407,-0.8133829126259977,0.39659023286626044,-0.7803997366677516,0.25254155676516077,0.3985080279099981,-0.8133829126259977,-0.8908749165564941,-0.6057299907006888,-0.35776040448482027,0.40412280991738225,-0.3696009839829476,-0.6425198630576271,-0.8580247136959025,-1.0,-0.9815193100040562,-0.8133829126259977,0.21268355957997226,-0.20867128641107188,-0.09956687066007944,-0.11750334708121524,0.1792372437232896,-0.16712771786339523,0.05869253732143037,0.2986532858103408,0.2380303900506349,-2.9697822440621125e-17,-0.6153665678613413,0.43645441384697553,0.2102000785437972,-0.0045231878756577665,0.337113077542354,-0.025659523436827245,-0.40663887072895405,-0.07261022294726449,-0.7923930997705467,-0.6593140121820291,0.6233183525421038,-0.7180920181857416,-0.34646192959765443,-0.0210354862248314,1.0,0.8235919102891274,0.06389651759294175,-0.14949247580947087,-0.026704429012923334,-0.1852980756991755,0.4765252378565841,-0.10897029115304332,-0.20710435438195002,0.032451100355587334,0.006888125643748252,-0.08057351591287505,-0.40946555529403095,-0.09933222845550684,-0.41423925449261617,0.23759775257611374,0.18866167736762962,0.8024236137724471,-0.001879423534438583,0.17463081810265235,-0.23925524932241418,-0.49622886870066946,-0.15962389710026403,0.1792372437232896,-0.11750334708121524,-0.09956687066007944,-0.16712771786339523,-0.20867128641107188,0.21268355957997226,0.18560811076352557,-0.12029005518420591,0.2827188048105176,-0.29563276366759417,0.47128011177300616
Free energy,0.73929115486009,-0.434621477666151,0.20090376147470232,-0.9718757411388952,0.39397988533555156,-0.7100957738393053,0.9420518552809579,-0.7649288621183089,-0.7481718893260355,-0.8151859920811049,0.04116740357428656,0.4294637878745561,-0.562309467965344,-0.7547912034837475,-0.49056974095477135,-0.31145452312400973,-0.9718757411388952,0.43290710383168346,-0.7550954470615254,0.39397988533555156,0.4356147549185524,-0.9718757411388952,-0.9474496953838341,-0.48280566618918797,-0.20331320807625095,0.3105302487139025,-0.5237697051564997,-0.7425710627686302,-0.9472798764739667,-0.8235919102891274,-0.7186285039267519,-0.9718757411388952,0.16410494704167536,-0.10519302944342236,-0.12037173269246194,0.06489795548188894,0.14720221855294804,-0.0896116570568153,0.16155428791786222,0.35908811471121765,0.3396254972454334,-2.965382378625193e-17,-0.7463636833464489,0.5215462355017778,-0.008213034432159658,0.018233732424533845,0.3968526719610761,0.019806319073120176,-0.6556093129236158,-0.13453535813773543,-0.8151859920811049,-0.6887951004447014,0.8297274297293498,-0.8041457529343788,-0.4592568596800325,-0.29465910013581487,0.8235919102891274,1.0,0.1888524992916205,-0.039306556684243696,-0.02639689964602102,0.3310457299420191,0.6244643381413642,0.31954216898974497,-0.041403295908231025,0.16036795377733942,0.06196549468457535,0.05689125063414887,-0.06863548559123274,-0.1496394905687225,0.11106742875880614,0.03879338611558638,0.1506805627934474,0.8277552222855243,-0.1490024719191993,-0.26660511961024036,0.18795571349214882,-0.4222770450434083,-0.28729698392768127,0.14720221855294804,0.06489795548188894,-0.12037173269246194,-0.0896116570568153,-0.10519302944342236,0.16410494704167536,0.04856800115594274,-0.19588669223610153,0.5985546135061638,-0.3503579053356241,0.5380339294521652
Twist_twist,-0.16241522806618855,-0.8668842561523199,-0.02722831721114306,-0.11955543466507107,-0.5122241577634911,-0.42510707410278875,0.26789545377746415,-0.22985842112781352,0.39848487471223176,0.07122775263599726,-0.6920131504400338,0.7799727203507719,-0.44891324155499013,-0.17865889584890582,0.17461844929123788,0.3311351567957942,-0.11955543466507107,-0.6156011384572391,-0.17621765215552826,-0.5122241577634911,-0.612558659055597,-0.11955543466507107,-0.1441941707722245,-0.1335404299427326,-0.10113892590059245,0.07706276908386812,0.2710846961822906,0.15789760607331196,-0.32237355832248527,-0.06389651759294175,0.03304621691786425,-0.11955543466507107,0.8541015019418626,0.8147270257555382,0.6287108537720336,0.5731577353967031,0.39800819255707987,0.7165337867291192,0.515855056999431,-0.35270257544765277,0.4341831272154408,0.0,-0.11489850725104443,0.23614417397614304,-0.046544482197852094,-0.8061543319448137,0.19990864094352156,-0.5744854034819369,-0.348203787374196,0.20118659589316001,0.07122775263599726,0.337983388956089,0.11443670185628096,-0.3447459007090927,-0.34849549182418577,0.03702342738787267,0.06389651759294175,0.1888524992916205,1.0,0.8811808240298511,0.776848136236759,0.24640840461995533,0.4577586147242279,-0.015373441204172814,0.20770554373259267,0.8373014765764369,0.6174233709099877,0.564414235023424,0.5465163858032536,0.4949479988923116,0.2160659496273705,-0.8968277908587292,-0.2691848966790081,-0.13254680650883008,-0.30428180256554305,-0.1840572503550332,0.17109327142464562,-0.33538535423251015,0.5790173291589349,0.39800819255707987,0.5731577353967031,0.6287108537720336,0.7165337867291192,0.8147270257555382,0.8541015019418626,-0.06956454052200897,0.017900304579804037,0.7710959728698776,-0.01978088690759523,0.5921235857018432
Tilt_tilt,-0.4283725851665708,-0.7449235023610388,0.23009764305527075,0.11415113367319886,-0.40944254517145967,-0.3180755546778759,0.02193633986569326,-0.08133837911163239,0.5811902087134168,0.2610124650130789,-0.7018945546567782,0.721355915741671,-0.17377351094673624,0.05308122848328222,0.2501070894309667,0.3252439069267757,0.11415113367319886,-0.8271046063565133,0.05330668172165493,-0.40944254517145967,-0.8257689873236969,0.11415113367319886,0.16290053803243618,0.07843042491433831,0.03271193267234715,0.04941376840467299,0.4931091813693926,0.42460237891928987,-0.06555536418865515,0.14949247580947087,0.21622399020295366,0.11415113367319886,0.8250139161291321,0.9650259111869902,0.7605097103029406,0.6832798596815275,0.5194800476935508,0.8567808384680095,0.3882141911475941,-0.6835404933777556,0.039808251360652344,7.418733886520993e-18,0.09661793499246413,-0.10155591144775394,-0.01552455417955505,-0.8776758895101758,-0.15646240468049546,-0.45201235255843597,-0.18983714978514754,0.28995012099650236,0.2610124650130789,0.5686047842750399,-0.007554311483373801,-0.1139549628574217,-0.3158155980468043,0.0546447903926945,-0.14949247580947087,-0.039306556684243696,0.8811808240298511,1.0,0.9033202697863192,0.28838932975184417,0.3385942357333019,0.027795371128321155,0.19477781269782965,0.8397216577412067,0.7663100742714539,0.4664466987803908,0.5776211699909862,0.5548802390070391,0.24185922745316416,-0.8674501066516934,-0.39336585196640594,-0.3158022752321823,-0.44006103577265177,-0.25036400344237303,0.32255104507961174,-0.19699526191976147,0.6060290962059492,0.5194800476935508,0.6832798596815275,0.7605097103029406,0.8567808384680095,0.9650259111869902,0.8250139161291321,0.01664003823474619,0.07247997755921456,0.6383879920029681,-0.0525648041094412,0.4179395952863396
Roll_roll,-0.44171811576745607,-0.7658415555816018,0.2379931389647506,0.04292741384722493,-0.4176505215997719,-0.3130760423826964,0.08737871640013313,-0.16426457730813934,0.637682829872074,0.12350850700101677,-0.8021787500988654,0.7993348655937044,-0.027169838338769535,-0.010038794133962373,0.23168719899115225,0.325741088110957,0.04292741384722493,-0.8341172198496702,-0.011353682096099195,-0.4176505215997719,-0.8342421580271715,0.04292741384722493,0.11946384699022583,0.16960548230683098,0.16077778962015146,0.2807434247306494,0.5706112211034049,0.4366679800813322,-0.11249453992185462,0.026704429012923334,0.0763790172775039,0.04292741384722493,0.8521727409603492,0.8090707296930456,0.8915819814242654,0.5358326812886074,0.7156576742472682,0.8511694511813578,0.19080554477804249,-0.5575580683057639,0.024867263892650957,7.419872530682898e-18,-0.05878804411019563,0.010284129833411882,0.0849414784636578,-0.9505969692260698,-0.02154410335212331,-0.6322816709297433,-0.19559673787051332,0.5560343876589375,0.12350850700101677,0.5675525501762618,0.004499241016394941,-0.23798386116822237,-0.1288477410326868,0.0678737876693366,-0.026704429012923334,-0.02639689964602102,0.776848136236759,0.9033202697863192,1.0,0.19837303422050473,0.31740313599783937,0.10313958820304732,0.12633672707747834,0.8356723452669216,0.8661403652423972,0.3697242506139677,0.4330454434876566,0.7495379902096995,0.11958045059579309,-0.654801278023385,-0.4729605027158826,-0.11293298150721094,-0.6499459700881847,-0.08571112962247096,0.24770847155363457,-0.19224912151120188,0.7328808942793972,0.7156576742472682,0.5358326812886074,0.8915819814242654,0.8511694511813578,0.8090707296930456,0.8521727409603492,-0.06352523487268934,0.1521145543841614,0.47681935615813903,-0.1465066626120001,0.34365561379371456
Twist_tilt,0.0754207688538229,-0.1468283852816942,0.2027337577370958,-0.36466247874473645,0.34772563765617664,-0.5925779528624951,0.1616135696974367,0.04584082949947915,-0.12843949147631312,-0.22021569437710897,0.16146421954229878,0.24325291166363536,-0.06689914679238398,0.06609607974343502,0.19448360217259886,0.23081249307948906,-0.36466247874473645,-0.032702792474249565,0.06072036012788913,0.34772563765617664,-0.03220594142830344,-0.36466247874473645,-0.07529506231064113,0.44564701552344893,0.5465123226904925,-0.13312573857449403,-0.12132187806767908,-0.07528004422036862,-0.15977364581760536,0.1852980756991755,0.2987175940539299,-0.36466247874473645,0.03251978422235243,0.25851341691719565,0.1958328958892443,0.4964086163872543,0.186857977494233,0.22395738645655747,-0.15681911573178017,-0.03301078401614434,0.1238389485968878,2.9624474601708366e-17,-0.3840037256152886,0.19600949795337896,-0.21879748724684184,-0.1433463643499007,0.08146193658087539,0.052764576608116655,-0.43572032001410504,0.03917343931454565,-0.22021569437710897,0.009578043005343047,0.5000827481201441,-0.3430987941079032,-0.36152782576970105,-0.4061157431199646,-0.1852980756991755,0.3310457299420191,0.24640840461995533,0.28838932975184417,0.19837303422050473,1.0,0.3580207802919608,0.7514697264806194,0.3045630693465236,0.21744965799018146,0.22312790860625895,0.38968250692069956,0.5798231813409928,0.11812388657971548,0.9126058664183527,-0.3897983013977817,-0.38074779108182405,0.12087666036147825,-0.45208259656753447,-0.8097131622705455,0.8097991849376629,-0.06285671383700137,-0.11514266296534227,0.186857977494233,0.4964086163872543,0.1958328958892443,0.22395738645655747,0.25851341691719565,0.03251978422235243,0.12392563781875116,-0.023175463888937244,0.6305635429286306,-0.09180106947469224,-0.04482680617943264
Twist_roll,-0.02496685022586742,-0.6735091523517356,0.3233759129900799,-0.6632457833953114,0.2981098167975879,-0.7025629556352901,0.7626287456007255,-0.7314410171715775,-0.12853033910537823,-0.6805888061957803,-0.05671454597833027,0.7300443230674626,-0.2932654466258966,-0.7314410171715775,-0.5522975571156284,-0.40841432716398124,-0.6632457833953114,-0.20956522809998682,-0.7307192700902796,0.2981098167975879,-0.20529880823592925,-0.6632457833953114,-0.49679824857879534,0.03781389263499514,0.2653497655436478,0.3289537592435505,0.1916928962246783,0.02016179348610016,-0.7355041855278664,-0.4765252378565841,-0.350707739477477,-0.6632457833953114,0.44578329546273787,0.1721191891389895,0.48877614154290727,0.09411740157759177,0.3900537870215414,0.513031304924045,-0.09407670852453608,0.20731430010146612,0.542605409700799,4.459101093649388e-17,-0.6556342646753425,0.5791291033828547,-0.472962855193622,-0.44944230917167555,0.40253502314725687,-0.18975633201984685,-0.9079146503648722,0.31200883080144604,-0.6805888061957803,0.05945741117705659,0.5049476325337203,-0.7300619192269387,-0.2644267868166419,-0.6544418081064952,0.4765252378565841,0.6244643381413642,0.4577586147242279,0.3385942357333019,0.31740313599783937,0.3580207802919608,1.0,0.3434629044198917,-0.2974707027605357,0.15990314306287953,0.5685434496315036,0.3201683467415605,-0.041351570699261805,0.3258755161972751,0.009869083050857638,-0.3484129537162793,-0.23376129095787057,0.5530949811189906,-0.585677538271405,-0.18906090505949946,0.44241109823981567,-0.06000808629983852,0.2758923088405636,0.3900537870215414,0.09411740157759177,0.48877614154290727,0.513031304924045,0.1721191891389895,0.44578329546273787,-0.03256454533952075,0.02277477948963189,0.6710660668159337,-0.2766139491898584,0.2128453701713071
Tilt_roll,0.04698504159868872,0.011592227659887483,0.18989824045923312,-0.417665481203814,0.22750828065053055,-0.36826847561083836,0.2598936072863277,-0.22967449730512887,-0.1505187580518616,-0.378359440529264,0.12675254947852752,0.21401979445003858,0.19473831771697406,-0.20378467360925445,-0.16286348047728988,-0.1350978911814379,-0.417665481203814,-0.014079098109350265,-0.21168360497182168,0.22750828065053055,-0.015114990551839357,-0.417665481203814,-0.16505436497659426,0.4308515524958108,0.5651876044692907,0.29349329106740335,-0.0961200523065972,-0.04773123829272808,-0.23647931391684998,0.10897029115304332,0.23349510937010953,-0.417665481203814,0.04216148610550737,-0.07842871517953613,0.1705977327834445,0.06226122908954352,0.40021337196403595,0.15245015898066497,-0.2904190364832638,0.20077355592597254,0.04903030039831872,0.0,-0.6041912161989427,0.4484521476368175,-0.13983111296320255,-0.10585014066391887,0.4108323952365074,-0.2544890729730446,-0.41608894947665076,0.41477755312948317,-0.378359440529264,-0.030826997117259607,0.4312198361457137,-0.3693440417936914,0.20663074020258743,-0.4372897266799552,-0.10897029115304332,0.31954216898974497,-0.015373441204172814,0.027795371128321155,0.10313958820304732,0.7514697264806194,0.3434629044198917,1.0,-0.17381226332203245,0.06963847428586079,0.2923669616782,-0.18212528622628466,0.07912305234907316,0.30874840832321043,0.6127414859751024,0.03634346174651735,-0.28139716033111656,0.44474107637539567,-0.6026028711046302,-0.32253728022855416,0.8478698730413012,0.12986502643889838,0.031266519398900336,0.40021337196403595,0.06226122908954352,0.1705977327834445,0.15245015898066497,-0.07842871517953613,0.04216148610550737,-0.31430987354638074,-0.0834727493831073,0.33919479993372764,0.030594688463961732,-0.203109845327244
Shift_shift,0.22021823564545712,-0.011656323317520886,-0.15142569028776015,0.1411412024243577,0.058439824788846885,-0.013207247476256626,-0.21374090097405554,0.47650484412071,0.017773656655227947,0.40783171041033967,0.12301627022251631,-0.21065376834139837,-0.4976152212906093,0.4117639612126565,0.46518503183310866,0.4392804627755995,0.1411412024243577,0.1273176457791525,0.41114548924263433,0.058439824788846885,0.12705699040471224,0.1411412024243577,0.13462744212545644,-0.06684441843147709,-0.15813808910510777,-0.6818293080661492,-0.09738147107028393,-0.22161681113677673,0.15210423083452235,0.20710435438195002,0.21066363863978366,0.1411412024243577,-0.12910225677270695,0.31540050776658335,-0.08709866848965093,0.5869960168233295,-0.4691595865463652,-0.1310280570461347,0.25608913553323964,-0.12791985807589953,-0.09321028473283971,2.95897763897984e-17,0.2832367739958023,-0.36411129930610053,-0.10289648950937044,0.12012675066442295,-0.3837955507051976,0.2665083514854758,0.07085479405253263,-0.5342641619841807,0.40783171041033967,-0.036951029355144285,-0.04577100588035387,0.1806995767792228,-0.33473316460844177,0.04146660951275812,-0.20710435438195002,-0.041403295908231025,0.20770554373259267,0.19477781269782965,0.12633672707747834,0.3045630693465236,-0.2974707027605357,-0.17381226332203245,1.0,0.28492199930137246,-0.21007986297867984,0.5784835249379691,0.8016261264186777,-0.38361883315371054,0.5132503924070729,-0.3713088673815268,-0.22848132946324431,-0.3718113619128293,0.14274968515022854,-0.6617875506754608,-0.24538324967630462,0.0873908713586829,-0.3704053056840993,-0.4691595865463652,0.5869960168233295,-0.08709866848965093,-0.1310280570461347,0.31540050776658335,-0.12910225677270695,0.2583905214833929,0.06447605115017531,0.07751640894162239,-0.20643732185236888,0.3878885300954867
Slide_slide,-0.06025579469804465,-0.678445913883367,0.20417496485398254,-0.05480734368220669,-0.5133702189238847,-0.21778962242256253,0.15995177474505534,-0.12933537392486844,0.35020120826820234,0.20259595696484461,-0.7900177937437031,0.6835120210717492,-0.2708955118422135,0.009179587010101338,0.31689293573794053,0.4377603308954965,-0.05480734368220669,-0.5847505872970697,0.00953296819834068,-0.5133702189238847,-0.5841581958982087,-0.05480734368220669,-0.10976656770677615,-0.21308103920586366,-0.22321738646679348,0.26292210658676235,0.15879618719970964,0.05587726993302413,-0.23640434268040084,-0.032451100355587334,0.047802498805084616,-0.05480734368220669,0.7667984280876199,0.7919172556135569,0.5661684889991558,0.5054715474998048,0.5133513661823152,0.6639819710542274,0.6424935017039212,-0.4686247826505513,0.10227520436395376,3.7103688468526254e-17,0.02480138800742146,-0.03426944035454784,0.1772104112391349,-0.760288524313457,-0.002431315524335424,-0.5746136645456482,-0.13989809950874926,0.2704898335421224,0.20259595696484461,0.25016714143263946,0.09960649492755713,-0.208510829021214,-0.27854475054090977,0.19935755971981783,0.032451100355587334,0.16036795377733942,0.8373014765764369,0.8397216577412067,0.8356723452669216,0.21744965799018146,0.15990314306287953,0.06963847428586079,0.28492199930137246,1.0,0.6493097817845201,0.339199080176613,0.5919676425490007,0.4856642230235354,0.2735816358488822,-0.6513526413441156,-0.07848902046628693,-0.11274523563841356,-0.3473788559858866,-0.19661728471960147,0.15096934241130608,-0.3667029671312109,0.5143565587046297,0.5133513661823152,0.5054715474998048,0.5661684889991558,0.6639819710542274,0.7919172556135569,0.7667984280876199,-0.24055153002073368,-0.005291499925963946,0.5833940796940387,-0.22083089021759628,0.6830522783405086
Rise_rise,-0.541841002779303,-0.6593676400500741,0.5413619969077821,-0.0731033631117975,-0.1670186322022259,-0.27448867055695225,0.22289939968039715,-0.3351499007433001,0.5374594584759019,-0.07724273746798076,-0.5965092626909425,0.8342374389892298,0.16981033137099275,-0.18440231943723148,-0.04921315816066873,0.02350098809760486,-0.0731033631117975,-0.8325453562730111,-0.1853690448234092,-0.1670186322022259,-0.8317144425627997,-0.0731033631117975,0.0721762552390147,0.27561914566950374,0.3163416124748041,0.5324961966376831,0.6271865269843265,0.536607769249357,-0.22772621069256857,-0.006888125643748252,0.07648565007990027,-0.0731033631117975,0.720416069357135,0.5945462608129986,0.9298076437454803,0.20393480818038703,0.7926020207847957,0.9504410805815949,0.077113795620744,-0.34012721727457196,0.13361264912187065,3.3347618323509078e-18,-0.16023404733089538,0.09644994291533052,-0.2156549211798027,-0.9023487199605507,0.04617608757034468,-0.5520672722315758,-0.4712073311205479,0.748676807764451,-0.07724273746798076,0.6211862253652596,0.04812786358667609,-0.309179111109422,-0.017533781582227122,-0.30137092075662636,0.006888125643748252,0.06196549468457535,0.6174233709099877,0.7663100742714539,0.8661403652423972,0.22312790860625895,0.5685434496315036,0.2923669616782,-0.21007986297867984,0.6493097817845201,1.0,0.25179803164293774,0.21957233148063263,0.7956944414567466,0.03625421996915363,-0.47063926119921107,-0.3013208565800374,0.08159108593666482,-0.8435150613471224,-0.05157731916936848,0.4472790904863208,0.0009210326927549028,0.7771317046287645,0.7926020207847957,0.20393480818038703,0.9298076437454803,0.9504410805815949,0.5945462608129986,0.720416069357135,-0.2985377801800259,0.16818880054043583,0.4387739733170531,-0.33664102365492676,0.18836618548677792
Shift_slide,-0.1588969903697651,-0.4481630136834895,0.07602488176528271,-0.02831363719974974,0.08992426913074739,-0.35784262880792383,0.02888819913975831,0.25119680546302775,0.2517472141807928,0.07373423981597152,-0.06556547987012037,0.3516967659027558,-0.3132788290466251,0.20604547947551285,0.43661781027199736,0.5022727186716235,-0.02831363719974974,-0.2496062817830016,0.21013218235841483,0.08992426913074739,-0.24645719421046053,-0.02831363719974974,0.08880949938913067,0.21948214515223438,0.23320424726126995,-0.3142579538383328,0.22418692143628247,0.15690602247009863,-0.05405917549707337,0.08057351591287505,0.11735654936256532,-0.02831363719974974,0.16452295220253932,0.42675557864993663,0.42074073389243943,0.41876583665129063,-0.07024229547931056,0.4082297984669147,0.10476759353100792,-0.030991540381284734,0.5133986171759319,-1.483964602702519e-17,0.09484461179426189,-0.039341883872034154,-0.41374444037053587,-0.34345485891434524,-0.1304922051905959,0.08042798784627489,-0.3982971117553556,-0.09485767078770427,0.07373423981597152,0.30938932989525947,0.05636883525474194,-0.20548745063849486,-0.5911608477055145,-0.27994754980344494,-0.08057351591287505,0.05689125063414887,0.564414235023424,0.4664466987803908,0.3697242506139677,0.38968250692069956,0.3201683467415605,-0.18212528622628466,0.5784835249379691,0.339199080176613,0.25179803164293774,1.0,0.7395880420441816,0.11339888131122824,0.4016461290920093,-0.68148441192495,-0.2355039376877822,-0.28365302056467534,-0.21525690419997956,-0.6206152064103578,0.0022692649006651627,-0.11849468599283854,0.18164900859361557,-0.07024229547931056,0.41876583665129063,0.42074073389243943,0.4082297984669147,0.42675557864993663,0.16452295220253932,0.2759409634697898,0.23283733024255004,0.4712134070524689,-0.38154549578240265,0.22630160066843585
Shift_rise,-0.08335372670690615,-0.22058769571599185,0.11377067476010863,0.16623673663269237,-0.07722187702538832,-0.1221775549477739,-0.22242754704957646,0.466869557896437,0.26806630089627775,0.4433468005325947,-0.1184233437598599,0.15005339596864592,-0.2928661170931673,0.47143564991641446,0.6050044915425232,0.6068005293490552,0.16623673663269237,-0.2861870931811813,0.4713503219043834,-0.07722187702538832,-0.2853108872542875,0.16623673663269237,0.24542722279834092,0.16075648606961054,0.07365799626876375,-0.41910262682493793,0.08591304576699728,0.08195087207690704,0.15143416441845436,0.40946555529403095,0.4739238782397734,0.16623673663269237,0.14623656081639297,0.6177415142193013,0.2775080968332301,0.6343471589537084,-0.1014849754173631,0.3604285240207036,0.38753779633514807,-0.2940075544878252,0.10471441892374535,0.0,0.2868158648913596,-0.3037392459614796,-0.2393078296580516,-0.27873643406544646,-0.3192871021809747,0.028902120059979663,-0.12698373718445385,-0.1902654579074057,0.4433468005325947,0.2952111398101313,-0.02055263595300041,0.09682314254628242,-0.431446134567377,-0.10180176259468961,-0.40946555529403095,-0.06863548559123274,0.5465163858032536,0.5776211699909862,0.4330454434876566,0.5798231813409928,-0.041351570699261805,0.07912305234907316,0.8016261264186777,0.5919676425490007,0.21957233148063263,0.7395880420441816,1.0,0.01497700539205298,0.7478963429726504,-0.6983866943046603,-0.20703296134451266,-0.4750423973408647,-0.16458575601317496,-0.7825625863037942,0.1898170825203158,-0.0010807350109345558,0.03323477387856651,-0.1014849754173631,0.6343471589537084,0.2775080968332301,0.3604285240207036,0.6177415142193013,0.14623656081639297,0.039988955751367544,0.09470622397270147,0.4296581516022043,-0.2695456855567416,0.36405368174155495
Slide_rise,-0.5849895344595165,-0.5358717219169986,0.10797669756610385,0.03743233283466359,-0.4630178222143085,-0.21976709454977617,0.033422999228015504,-0.1687695824207633,0.6665887695552295,-0.08953962941135722,-0.7152473597573326,0.7338510801680893,0.42994577612617874,-0.04553975393560073,0.19687749961856954,0.29054474395092555,0.03743233283466359,-0.7668580869446024,-0.04700762030649261,-0.4630178222143085,-0.7675700864086707,0.03743233283466359,0.16722342244330518,0.471581002239389,0.5112052639601078,0.613323455292259,0.5551422676891159,0.5825223489412596,-0.008818151091954817,0.09933222845550684,0.13342729710721313,0.03743233283466359,0.6850385845749727,0.36924774491834517,0.8524882053125296,0.037886860911268916,0.8823868775060661,0.7520372861019262,-0.17181316706759092,-0.218768295982687,0.2523284505497993,-7.416903254037676e-18,-0.24480548963506982,0.34296261917442156,0.11594893341468955,-0.8586052127060506,0.3726615141399584,-0.8054845800587767,-0.1592868618728346,0.9215627351488476,-0.08953962941135722,0.595428626993404,-0.04639765637589306,-0.30724755907733875,0.20010308774061772,0.029584748846501755,-0.09933222845550684,-0.1496394905687225,0.4949479988923116,0.5548802390070391,0.7495379902096995,0.11812388657971548,0.3258755161972751,0.30874840832321043,-0.38361883315371054,0.4856642230235354,0.7956944414567466,0.11339888131122824,0.01497700539205298,1.0,-0.0012473582723294611,-0.32684363553306633,-0.36180268006165384,0.05123324619224081,-0.7101871876954174,0.2689968507831318,0.3889036551757571,-0.18987164252188468,0.9324144152845786,0.8823868775060661,0.037886860911268916,0.8524882053125296,0.7520372861019262,0.36924774491834517,0.6850385845749727,-0.2532648315024226,0.18453323870016733,0.2868502528505829,0.05433398640584336,-0.15754814513999277
